timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718115311622,64,AdminLogin,429,Too Many Requests,Thread Group 1-6,text,false,,18004,469,10,10,https://demo.opencart.com/admin/,60,0,44
1718115311491,395,AdminLogin,200,OK,Thread Group 1-8,text,true,,4907,469,10,10,https://demo.opencart.com/admin/,394,0,0
1718115312306,37,DesignLayout,429,Too Many Requests,Thread Group 1-9,text,false,,18585,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,35,0,23
1718115217015,821,Test,,"Number of samples in transaction : 4, number of failing samples : 2",Thread Group 1-9,,false,,46942,2197,10,10,null,818,94506,72
1718115312344,34,AdminLogin,429,Too Many Requests,Thread Group 1-9,text,false,,18025,469,10,10,https://demo.opencart.com/admin/,33,0,22
1718115323016,325,Dashbord,200,OK,Thread Group 1-10,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,324,0,0
1718115323036,323,Dashbord,200,OK,Thread Group 1-4,text,true,,5166,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,322,0,0
1718115323089,316,Dashbord,200,OK,Thread Group 1-1,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,316,0,0
1718115323329,334,Dashbord,200,OK,Thread Group 1-2,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,334,0,0
1718115323319,344,Dashbord,200,OK,Thread Group 1-5,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,344,0,0
1718115323663,326,Dashbord,200,OK,Thread Group 1-7,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,325,0,0
1718115324306,325,Dashbord,200,OK,Thread Group 1-3,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,325,0,0
1718115324513,356,Dashbord,200,OK,Thread Group 1-6,text,true,,5166,547,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,356,0,27
1718115324712,333,Dashbord,200,OK,Thread Group 1-8,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,332,0,0
1718115325200,413,Dashbord,200,OK,Thread Group 1-9,text,true,,5161,547,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,413,0,24
1718115353916,344,Catagory,200,OK,Thread Group 1-10,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,343,0,0
1718115353932,335,Catagory,200,OK,Thread Group 1-4,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,334,0,0
1718115353978,335,Catagory,200,OK,Thread Group 1-1,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,335,0,0
1718115354239,343,Catagory,200,OK,Thread Group 1-2,text,true,,5166,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,343,0,0
1718115354238,349,Catagory,200,OK,Thread Group 1-5,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,349,0,0
1718115354561,334,Catagory,200,OK,Thread Group 1-7,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,333,0,0
1718115355204,321,Catagory,200,OK,Thread Group 1-3,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,321,0,0
1718115355443,372,Catagory,200,OK,Thread Group 1-6,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,372,0,0
1718115355618,401,Catagory,200,OK,Thread Group 1-8,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,401,0,0
1718115356190,342,Catagory,200,OK,Thread Group 1-9,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,341,0,0
1718115405372,351,DesignLayout,200,OK,Thread Group 1-4,text,true,,5163,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,351,0,24
1718115405368,356,DesignLayout,200,OK,Thread Group 1-10,text,true,,5158,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,355,0,28
1718115309889,1330,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-4,,true,,20397,2242,10,10,null,1327,94505,24
1718115309869,1342,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-10,,true,,20392,2242,10,10,null,1338,94513,28
1718115405418,362,DesignLayout,200,OK,Thread Group 1-1,text,true,,5158,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,362,0,34
1718115309943,1335,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,20387,2242,10,10,null,1334,94503,34
1718115405687,359,DesignLayout,200,OK,Thread Group 1-2,text,true,,5158,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,358,0,31
1718115310175,1367,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-2,,true,,20392,2242,10,10,null,1364,94504,31
1718115405693,376,DesignLayout,200,OK,Thread Group 1-5,text,true,,5163,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,376,0,32
1718115405726,342,AdminLogin,200,OK,Thread Group 1-10,text,true,,4912,469,10,10,https://demo.opencart.com/admin/,342,0,0
1718115310175,1387,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-5,,true,,20392,2242,10,10,null,1386,94507,32
1718115405726,342,AdminLogin,200,OK,Thread Group 1-4,text,true,,4907,469,10,10,https://demo.opencart.com/admin/,342,0,0
1718115405783,322,AdminLogin,200,OK,Thread Group 1-1,text,true,,4907,469,10,10,https://demo.opencart.com/admin/,322,0,0
1718115405999,506,DesignLayout,200,OK,Thread Group 1-7,text,true,,5163,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,506,0,25
1718115406071,434,AdminLogin,200,OK,Thread Group 1-5,text,true,,4907,469,10,10,https://demo.opencart.com/admin/,434,0,0
1718115406048,457,AdminLogin,200,OK,Thread Group 1-2,text,true,,4907,469,10,10,https://demo.opencart.com/admin/,457,0,0
1718115310519,1485,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-7,,true,,20392,2242,10,10,null,1483,94501,25
1718115406507,407,AdminLogin,200,OK,Thread Group 1-7,text,true,,4907,469,10,10,https://demo.opencart.com/admin/,407,0,0
1718115406630,336,DesignLayout,200,OK,Thread Group 1-3,text,true,,5158,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,336,0,22
1718115311084,1376,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-3,,true,,20387,2242,10,10,null,1376,94506,22
1718115407123,37,DesignLayout,429,Too Many Requests,Thread Group 1-8,text,false,,18606,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,36,0,19
1718115311489,1166,Test,,"Number of samples in transaction : 4, number of failing samples : 1",Thread Group 1-8,,false,,33835,2242,10,10,null,1163,94505,19
1718115407162,31,AdminLogin,429,Too Many Requests,Thread Group 1-8,text,false,,18024,469,10,10,https://demo.opencart.com/admin/,29,0,18
1718115406920,345,DesignLayout,200,OK,Thread Group 1-6,text,true,,5158,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,345,0,24
1718115311620,1137,Test,,"Number of samples in transaction : 4, number of failing samples : 1",Thread Group 1-6,,false,,33489,2197,10,10,null,1133,94509,95
1718115407267,31,AdminLogin,429,Too Many Requests,Thread Group 1-6,text,false,,17193,469,10,10,https://demo.opencart.com/admin/,18,0,0
1718115406968,558,AdminLogin,200,OK,Thread Group 1-3,text,true,,4907,469,10,10,https://demo.opencart.com/admin/,327,0,0
1718115407638,298,DesignLayout,429,Too Many Requests,Thread Group 1-9,text,false,,18606,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,44,0,19
1718115312343,1087,Test,,"Number of samples in transaction : 4, number of failing samples : 2",Thread Group 1-9,,false,,46953,2197,10,10,null,831,94507,65
1718115407938,47,AdminLogin,429,Too Many Requests,Thread Group 1-9,text,false,,18047,469,10,10,https://demo.opencart.com/admin/,44,0,20
1718115418894,409,Dashbord,200,OK,Thread Group 1-10,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,409,0,0
1718115418894,409,Dashbord,200,OK,Thread Group 1-4,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,409,0,0
1718115418929,612,Dashbord,200,OK,Thread Group 1-1,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,383,0,0
1718115419329,321,Dashbord,200,OK,Thread Group 1-5,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,321,0,0
1718115419329,325,Dashbord,200,OK,Thread Group 1-2,text,true,,5166,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,325,0,0
1718115419739,332,Dashbord,200,OK,Thread Group 1-7,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,332,0,0
1718115420017,332,Dashbord,200,OK,Thread Group 1-8,text,true,,5161,547,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,332,0,18
1718115420122,335,Dashbord,200,OK,Thread Group 1-6,text,true,,5166,547,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,335,0,18
1718115420351,317,Dashbord,200,OK,Thread Group 1-3,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,317,0,0
1718115420808,335,Dashbord,200,OK,Thread Group 1-9,text,true,,5161,547,10,10,https://demo.opencart.com/admin/index.php?route=common%2Fdashboard&user_token=2a2d661c145c48a8cecb45233c14387b,335,0,17
1718115449875,335,Catagory,200,OK,Thread Group 1-4,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,335,0,0
1718115449875,338,Catagory,200,OK,Thread Group 1-10,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,337,0,0
1718115450114,339,Catagory,200,OK,Thread Group 1-1,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,339,0,0
1718115450222,323,Catagory,200,OK,Thread Group 1-5,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,323,0,0
1718115450226,326,Catagory,200,OK,Thread Group 1-2,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,326,0,0
1718115450644,325,Catagory,200,OK,Thread Group 1-7,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,325,0,0
1718115450920,323,Catagory,200,OK,Thread Group 1-8,text,true,,5166,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,322,0,0
1718115451029,318,Catagory,200,OK,Thread Group 1-6,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,318,0,0
1718115451243,326,Catagory,200,OK,Thread Group 1-3,text,true,,5161,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,326,0,0
1718115451717,355,Catagory,200,OK,Thread Group 1-9,text,true,,5166,592,10,10,https://demo.opencart.com/admin/index.php?route=catalog%2Fcategory&user_token=2a2d661c145c48a8cecb45233c14387b,354,0,0
1718115501321,347,DesignLayout,200,OK,Thread Group 1-4,text,true,,5163,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,347,0,19
1718115501318,350,DesignLayout,200,OK,Thread Group 1-10,text,true,,5158,589,10,10,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,350,0,21
1718115405725,1433,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-4,,true,,20392,2242,10,10,null,1433,94513,19
1718115405725,1439,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-10,,true,,20392,2242,10,10,null,1438,94507,21
1718115501556,384,DesignLayout,200,OK,Thread Group 1-1,text,true,,5158,589,8,8,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,383,0,33
1718115405782,1657,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-1,,true,,20387,2242,8,8,null,1427,94503,33
1718115501656,341,DesignLayout,200,OK,Thread Group 1-2,text,true,,5158,589,7,7,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,340,0,16
1718115501650,347,DesignLayout,200,OK,Thread Group 1-5,text,true,,5158,589,7,7,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,346,0,19
1718115406047,1449,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-2,,true,,20392,2242,7,7,null,1448,94503,16
1718115406070,1425,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-5,,true,,20387,2242,7,7,null,1424,94504,19
1718115502073,337,DesignLayout,200,OK,Thread Group 1-7,text,true,,5163,589,5,5,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,336,0,16
1718115406507,1401,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-7,,true,,20392,2242,5,5,null,1400,94504,16
1718115502346,341,DesignLayout,200,OK,Thread Group 1-8,text,true,,5158,589,4,4,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,341,0,20
1718115407161,1027,Test,,"Number of samples in transaction : 4, number of failing samples : 1",Thread Group 1-8,,false,,33509,2197,4,4,null,1024,94501,56
1718115502451,341,DesignLayout,200,OK,Thread Group 1-6,text,true,,5158,589,3,3,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,341,0,18
1718115407266,1025,Test,,"Number of samples in transaction : 4, number of failing samples : 1",Thread Group 1-6,,false,,32678,2197,3,3,null,1012,94503,36
1718115502672,359,DesignLayout,200,OK,Thread Group 1-3,text,true,,5158,589,2,2,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,346,0,22
1718115406967,1560,Test,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-3,,true,,20387,2242,2,2,null,1316,94506,22
1718115503176,402,DesignLayout,200,OK,Thread Group 1-9,text,true,,5158,589,1,1,https://demo.opencart.com/admin/index.php?route=design%2Flayout&user_token=2a2d661c145c48a8cecb45233c14387b,402,0,17
1718115407937,1139,Test,,"Number of samples in transaction : 4, number of failing samples : 1",Thread Group 1-9,,false,,33532,2197,1,1,null,1135,94504,54
